-103.695,18.607
-103.692,18.605
-103.689,18.601
-103.684,18.596
-103.681,18.592
-103.678,18.589
-103.677,18.587
-103.676,18.585
-103.673,18.583
-103.669,18.579
-103.667,18.575
-103.665,18.572
-103.662,18.567
-103.661,18.565
-103.66,18.562
-103.66,18.56
-103.662,18.557
-103.664,18.554
-103.664,18.55
-103.664,18.549
-103.667,18.548
-103.67,18.546
-103.671,18.544
-103.672,18.541
-103.673,18.539
-103.674,18.538
-103.678,18.538
-103.68,18.537
-103.683,18.534
-103.684,18.532
-103.684,18.53
-103.683,18.529
-103.681,18.527
-103.679,18.526
-103.678,18.526
-103.675,18.527
-103.673,18.528
-103.67,18.528
-103.666,18.527
-103.663,18.525
-103.66,18.524
-103.659,18.524
-103.653,18.521
-103.649,18.518
-103.644,18.515
-103.639,18.513
-103.635,18.508
-103.631,18.502
-103.628,18.498
-103.626,18.497
-103.623,18.497
-103.619,18.496
-103.616,18.495
-103.61,18.492
-103.606,18.49
-103.603,18.488
-103.598,18.484
-103.594,18.481
-103.591,18.479
-103.586,18.474
-103.581,18.47
-103.577,18.466
-103.574,18.462
-103.572,18.46
-103.568,18.458
-103.566,18.456
-103.564,18.452
-103.558,18.445
-103.554,18.442
-103.549,18.437
-103.547,18.435
-103.546,18.431
-103.546,18.427
-103.545,18.425
-103.542,18.417
-103.539,18.414
-103.536,18.409
-103.533,18.403
-103.532,18.399
-103.53,18.395
-103.53,18.393
-103.527,18.391
-103.525,18.389
-103.524,18.387
-103.522,18.383
-103.519,18.38
-103.515,18.377
-103.513,18.373
-103.51,18.367
-103.509,18.364
-103.506,18.356
-103.505,18.354
-103.504,18.35
-103.499,18.342
-103.498,18.339
-103.497,18.337
-103.497,18.333
-103.497,18.326
-103.496,18.321
-103.495,18.317
-103.494,18.315
-103.491,18.313
-103.49,18.311
-103.488,18.308
-103.485,18.305
-103.482,18.302
-103.481,18.3
-103.481,18.296
-103.48,18.293
-103.479,18.291
-103.478,18.289
-103.477,18.287
-103.476,18.285
-103.473,18.282
-103.472,18.28
-103.469,18.279
-103.465,18.278
-103.463,18.276
-103.461,18.274
-103.459,18.27
-103.458,18.268
-103.455,18.268
-103.453,18.27
-103.448,18.268
-103.446,18.266
-103.443,18.263
-103.441,18.264
-103.433,18.259
-103.427,18.256
-103.417,18.252
-103.407,18.248
-103.392,18.242
-103.388,18.241
-103.38,18.239
-103.376,18.235
-103.372,18.234
-103.371,18.232
-103.369,18.231
-103.366,18.231
-103.365,18.229
-103.364,18.227
-103.363,18.225
-103.362,18.225
-103.361,18.226
-103.36,18.227
-103.358,18.227
-103.357,18.227
-103.355,18.225
-103.355,18.224
-103.355,18.223
-103.353,18.222
-103.352,18.222
-103.351,18.223
-103.348,18.224
-103.345,18.224
-103.342,18.223
-103.34,18.221
-103.339,18.219
-103.338,18.217
-103.337,18.216
-103.336,18.214
-103.333,18.213
-103.331,18.212
-103.329,18.21
-103.327,18.209
-103.325,18.208
-103.322,18.21
-103.319,18.211
-103.314,18.211
-103.312,18.211
-103.312,18.212
