-113.361,31.787
-113.361,31.796
-113.343,31.796
-113.342,31.814
-113.361,31.815
-113.361,31.824
-113.36,31.842
-113.36,31.851
-113.342,31.851
-113.342,31.869
-113.342,31.878
-113.36,31.887
-113.36,31.905
-113.36,31.914
-113.342,31.914
-113.342,31.932
-113.341,31.942
-113.36,31.942
-113.359,31.96
-113.359,31.969
-113.359,31.978
-113.359,31.996
-113.359,32.005
-113.368,32.005
-113.368,32.024
-113.377,32.024
-113.395,32.024
-113.395,32.033
-113.404,32.033
-113.422,32.051
-113.431,32.051
-113.431,32.06
-113.449,32.06
-113.449,32.079
-113.449,32.088
-113.449,32.097
-113.449,32.115
-113.431,32.115
-113.431,32.124
-113.431,32.142
-113.449,32.142
-113.449,32.151
-113.458,32.151
-113.458,32.17
-113.467,32.17
-113.467,32.179
-113.466,32.197
-113.485,32.197
-113.485,32.206
-113.484,32.215
-113.484,32.233
-113.484,32.242
-113.484,32.261
-113.484,32.27
-113.484,32.288
-113.466,32.297
-113.466,32.306
-113.465,32.324
-113.465,32.333
-113.465,32.351
-113.465,32.36
-113.465,32.378
-113.465,32.387
-113.456,32.387
-113.456,32.406
-113.456,32.415
-113.456,32.424
-113.455,32.442
-113.455,32.451
-113.455,32.469
-113.446,32.469
-113.446,32.478
-113.446,32.496
-113.446,32.505
-113.446,32.524
-113.427,32.523
-113.427,32.532
-113.427,32.542
-113.427,32.56
-113.418,32.56
-113.418,32.569
-113.418,32.587
-113.427,32.587
-113.418,32.596
-113.418,32.614
-113.418,32.623
-113.417,32.632
-113.399,32.632
-113.399,32.65
-113.399,32.659
-113.39,32.677
-113.39,32.686
-113.372,32.686
-113.371,32.704
-113.371,32.714
-113.362,32.713
-113.353,32.713
-113.353,32.732
-113.335,32.74
-113.335,32.75
-113.335,32.768
-113.335,32.777
-113.334,32.795
-113.353,32.804
-113.352,32.822
-113.352,32.831
-113.361,32.832
-113.361,32.85
-113.361,32.859
-113.361,32.868
-113.352,32.886
-113.352,32.895
-113.352,32.913
-113.352,32.922
-113.351,32.94
-113.36,32.94
-113.36,32.95
-113.36,32.959
-113.369,32.959
-113.369,32.977
-113.387,32.977
-113.387,32.986
-113.396,32.986
-113.415,32.986
-113.424,32.986
-113.442,33.005
-113.442,33.014
-113.451,33.014
-113.451,33.032
-113.45,33.041
-113.46,33.041
-113.478,33.041
-113.478,33.059
-113.477,33.069
-113.459,33.105
-113.459,33.132
-113.449,33.177
-113.458,33.214
-113.458,33.241
-113.458,33.25
-113.458,33.268
-113.476,33.286
-113.457,33.304
-113.448,33.332
-113.457,33.332
-113.457,33.341
-113.475,33.341
-113.475,33.359
-113.484,33.359
-113.484,33.368
-113.502,33.368
-113.502,33.386
-113.511,33.387
-113.511,33.396
-113.511,33.405
-113.502,33.423
-113.511,33.423
-113.511,33.432
-113.502,33.432
-113.484,33.432
-113.483,33.45
-113.474,33.45
-113.474,33.459
-113.456,33.459
-113.456,33.477
-113.447,33.477
-113.447,33.486
-113.438,33.486
-113.438,33.504
-113.419,33.504
-113.419,33.513
-113.419,33.522
-113.419,33.54
-113.419,33.549
-113.41,33.549
-113.41,33.567
-113.41,33.576
-113.41,33.595
-113.391,33.594
-113.391,33.603
-113.391,33.613
-113.391,33.631
-113.382,33.631
-113.382,33.64
-113.364,33.64
-113.355,33.64
-113.346,33.639
-113.327,33.639
-113.328,33.63
-113.318,33.63
-113.3,33.63
-113.291,33.63
-113.273,33.63
-113.273,33.639
-113.273,33.657
-113.273,33.666
-113.264,33.666
-113.264,33.684
-113.263,33.693
-113.263,33.711
-113.272,33.711
-113.272,33.721
-113.263,33.72
-113.263,33.73
-113.263,33.748
-113.263,33.757
-113.263,33.775
-113.245,33.775
-113.236,33.775
-113.236,33.784
-113.226,33.784
-113.226,33.802
-113.208,33.811
-113.199,33.829
-113.199,33.838
-113.181,33.838
-113.181,33.847
-113.18,33.865
-113.199,33.865
-113.208,33.865
-113.226,33.865
-113.262,33.875
-113.316,33.875
-113.407,33.876
-113.525,33.877
-113.562,33.877
-113.571,33.877
-113.689,33.878
-113.707,33.878
-113.734,33.879
-113.761,33.879
-113.77,33.879
-113.779,33.879
-113.798,33.879
-113.807,33.879
-113.825,33.879
-113.834,33.88
-113.852,33.88
-113.861,33.88
-113.879,33.88
-113.888,33.88
-113.898,33.88
-113.916,33.88
-113.943,33.88
-113.952,33.88
-113.97,33.881
-114.006,33.881
-114.016,33.881
-114.034,33.881
-114.061,33.881
-114.152,33.882
-114.215,33.883
-114.324,33.884
-114.333,33.884
-114.361,33.884
-114.388,33.884
-114.506,33.885
-114.533,33.885
-114.551,33.885
-114.569,33.886
-114.597,33.886
-114.633,33.886
-114.651,33.886
-114.687,33.887
-114.715,33.887
-114.742,33.887
-114.769,33.887
-114.778,33.887
-114.805,33.887
-114.814,33.888
-114.842,33.888
-114.86,33.888
-114.869,33.888
-114.878,33.888
-114.896,33.888
-114.905,33.888
-114.932,33.889
-114.987,33.889
-115.014,33.889
-115.023,33.889
-115.051,33.89
-115.078,33.89
-115.096,33.89
-115.105,33.908
-115.114,33.908
-115.132,33.908
-115.141,33.908
-115.159,33.909
-115.168,33.909
-115.205,33.909
-115.223,33.909
-115.232,33.909
-115.25,33.909
-115.259,33.909
-115.277,33.91
-115.286,33.91
-115.305,33.91
-115.314,33.91
-115.323,33.91
-115.323,33.892
-115.323,33.883
-115.323,33.865
-115.323,33.855
-115.323,33.846
-115.323,33.828
-115.323,33.819
-115.324,33.801
-115.315,33.801
-115.315,33.792
-115.315,33.774
-115.315,33.765
-115.315,33.746
-115.315,33.737
-115.306,33.737
-115.306,33.728
-115.306,33.71
-115.306,33.701
-115.288,33.701
-115.288,33.683
-115.288,33.674
-115.288,33.655
-115.289,33.646
-115.279,33.646
-115.28,33.628
-115.28,33.619
-115.262,33.619
-115.262,33.61
-115.253,33.61
-115.234,33.61
-115.235,33.591
-115.225,33.591
-115.207,33.591
-115.207,33.582
-115.198,33.582
-115.189,33.564
-115.189,33.555
-115.19,33.537
-115.19,33.527
-115.19,33.518
-115.172,33.518
-115.172,33.5
-115.172,33.491
-115.172,33.473
-115.172,33.464
-115.163,33.464
-115.163,33.446
-115.163,33.436
-115.163,33.418
-115.163,33.409
-115.172,33.409
-115.163,33.4
-115.164,33.382
-115.173,33.382
-115.173,33.373
-115.173,33.355
-115.173,33.346
-115.173,33.328
-115.164,33.328
-115.164,33.318
-115.146,33.318
-115.146,33.3
-115.137,33.3
-115.137,33.291
-115.119,33.291
-115.11,33.291
-115.101,33.291
-115.083,33.291
-115.083,33.281
-115.074,33.281
-115.074,33.263
-115.074,33.254
-115.074,33.236
-115.074,33.227
-115.074,33.209
-115.074,33.2
-115.056,33.2
-115.047,33.199
-115.029,33.199
-115.029,33.19
-115.02,33.19
-115.02,33.172
-115.002,33.172
-115.002,33.163
-115.002,33.145
-114.993,33.145
-114.984,33.144
-114.966,33.144
-114.957,33.144
-114.957,33.135
-114.957,33.117
-114.957,33.108
-114.957,33.09
-114.957,33.081
-114.966,33.072
-114.967,33.054
-114.985,33.054
-114.985,33.045
-114.985,33.026
-114.994,33.027
-114.994,33.017
-115.003,32.999
-115.021,32.999
-115.021,33.018
-115.03,33.018
-115.049,33.018
-115.049,33.027
-115.058,33.027
-115.057,33.045
-115.076,33.045
-115.085,33.045
-115.085,33.027
-115.076,33.027
-115.076,33.018
-115.058,33.018
-115.058,33
-115.049,33
-115.031,32.99
-115.031,32.972
-115.022,32.972
-115.022,32.963
-115.022,32.954
-115.004,32.954
-115.004,32.936
-115.004,32.927
-115.022,32.927
-115.022,32.909
-115.022,32.9
-115.031,32.9
-115.032,32.882
-115.022,32.881
-115.023,32.872
-115.023,32.863
-115.032,32.863
-115.05,32.864
-115.05,32.845
-115.05,32.836
-115.032,32.836
-115.032,32.818
-115.032,32.809
-115.023,32.809
-115.023,32.791
-115.005,32.791
-115.005,32.781
-114.996,32.781
-114.996,32.763
-114.987,32.763
-114.987,32.754
-114.987,32.745
-114.987,32.727
-114.969,32.727
-114.96,32.727
-114.96,32.718
-114.942,32.717
-114.942,32.699
-114.933,32.699
-114.915,32.699
-114.915,32.69
-114.915,32.672
-114.906,32.672
-114.906,32.663
-114.906,32.644
-114.888,32.644
-114.888,32.635
-114.888,32.626
-114.889,32.608
-114.879,32.608
-114.88,32.599
-114.87,32.599
-114.871,32.581
-114.871,32.572
-114.853,32.571
-114.853,32.553
-114.844,32.553
-114.844,32.544
-114.844,32.535
-114.826,32.535
-114.826,32.517
-114.817,32.517
-114.817,32.508
-114.799,32.489
-114.799,32.48
-114.79,32.48
-114.79,32.462
-114.79,32.453
-114.79,32.435
-114.781,32.435
-114.781,32.426
-114.781,32.416
-114.781,32.398
-114.763,32.398
-114.763,32.389
-114.763,32.371
-114.763,32.362
-114.764,32.344
-114.764,32.335
-114.764,32.316
-114.764,32.307
-114.782,32.307
-114.782,32.298
-114.782,32.28
-114.782,32.271
-114.791,32.271
-114.792,32.253
-114.792,32.244
-114.792,32.226
-114.801,32.226
-114.801,32.217
-114.801,32.208
-114.801,32.19
-114.801,32.181
-114.792,32.18
-114.783,32.18
-114.765,32.18
-114.756,32.18
-114.738,32.18
-114.738,32.162
-114.738,32.153
-114.729,32.153
-114.729,32.135
-114.711,32.134
-114.711,32.125
-114.702,32.125
-114.702,32.107
-114.702,32.098
-114.702,32.089
-114.684,32.089
-114.684,32.071
-114.675,32.071
-114.675,32.061
-114.666,32.061
-114.648,32.061
-114.648,32.043
-114.639,32.043
-114.639,32.034
-114.621,32.034
-114.621,32.016
-114.612,32.016
-114.612,32.006
-114.594,32.006
-114.585,32.006
-114.585,31.988
-114.567,31.979
-114.567,31.97
-114.567,31.952
-114.567,31.943
-114.567,31.924
-114.567,31.915
-114.568,31.897
-114.568,31.888
-114.559,31.888
-114.559,31.879
-114.559,31.861
-114.559,31.852
-114.559,31.834
-114.559,31.824
-114.559,31.806
-114.568,31.797
-114.568,31.779
-114.569,31.77
-114.569,31.761
-114.569,31.743
-114.569,31.734
-114.587,31.716
-114.587,31.707
-114.587,31.689
-114.587,31.679
-114.597,31.661
-114.597,31.652
-114.597,31.643
-114.597,31.625
-114.588,31.625
-114.588,31.616
-114.588,31.598
-114.57,31.598
-114.57,31.588
-114.57,31.57
-114.57,31.561
-114.57,31.552
-114.57,31.534
-114.571,31.525
-114.561,31.525
-114.552,31.525
-114.561,31.534
-114.561,31.552
-114.552,31.552
-114.534,31.561
-114.525,31.561
-114.507,31.561
-114.498,31.561
-114.498,31.552
-114.48,31.551
-114.47,31.551
-114.471,31.533
-114.462,31.533
-114.462,31.524
-114.443,31.524
-114.444,31.506
-114.435,31.506
-114.435,31.497
-114.435,31.478
-114.417,31.478
-114.417,31.469
-114.417,31.451
-114.408,31.451
-114.408,31.442
-114.408,31.433
-114.408,31.415
-114.408,31.406
-114.408,31.387
-114.39,31.387
-114.39,31.378
-114.39,31.36
-114.408,31.36
-114.409,31.351
-114.409,31.333
-114.409,31.324
-114.409,31.315
-114.409,31.297
-114.409,31.288
-114.418,31.288
-114.418,31.269
-114.418,31.26
-114.409,31.26
-114.409,31.242
-114.41,31.233
-114.41,31.224
-114.41,31.206
-114.41,31.197
-114.41,31.179
-114.41,31.17
-114.419,31.17
-114.419,31.151
-114.419,31.142
-114.42,31.124
-114.438,31.124
-114.438,31.115
-114.438,31.106
-114.438,31.088
-114.447,31.088
-114.447,31.079
-114.438,31.079
-114.42,31.079
-114.411,31.079
-114.393,31.079
-114.393,31.06
-114.384,31.06
-114.366,31.051
-114.366,31.033
-114.357,31.033
-114.357,31.024
-114.357,31.015
-114.348,31.015
-114.348,30.997
-114.348,30.987
-114.348,30.969
-114.348,30.96
-114.348,30.942
-114.348,30.933
-114.349,30.915
-114.349,30.906
-114.358,30.906
-114.358,30.897
-114.358,30.879
-114.358,30.869
-114.358,30.851
-114.349,30.851
-114.349,30.842
-114.331,30.842
-114.331,30.824
-114.322,30.824
-114.322,30.815
-114.304,30.815
-114.304,30.796
-114.304,30.787
-114.295,30.787
-114.277,30.787
-114.268,30.787
-114.268,30.778
-114.25,30.778
-114.25,30.76
-114.25,30.751
-114.241,30.75
-114.241,30.732
-114.232,30.732
-114.232,30.723
-114.214,30.723
-114.214,30.705
-114.205,30.705
-114.205,30.696
-114.187,30.696
-114.187,30.705
-114.178,30.705
-114.16,30.704
-114.151,30.704
-114.151,30.695
-114.142,30.686
-114.142,30.668
-114.124,30.668
-114.124,30.659
-114.115,30.659
-114.115,30.641
-114.097,30.64
-114.097,30.631
-114.088,30.631
-114.069,30.631
-114.07,30.613
-114.061,30.613
-114.042,30.613
-114.042,30.604
-114.033,30.604
-114.024,30.603
-114.024,30.585
-114.006,30.585
-114.006,30.576
-113.997,30.576
-113.979,30.576
-113.979,30.567
-113.97,30.567
-113.97,30.549
-113.97,30.539
-113.952,30.539
-113.952,30.521
-113.943,30.512
-113.943,30.494
-113.944,30.485
-113.944,30.467
-113.926,30.466
-113.916,30.466
-113.907,30.466
-113.907,30.457
-113.889,30.457
-113.88,30.457
-113.862,30.457
-113.853,30.457
-113.835,30.457
-113.835,30.448
-113.826,30.447
-113.808,30.447
-113.808,30.429
-113.799,30.429
-113.79,30.429
-113.79,30.42
-113.772,30.42
-113.772,30.402
-113.763,30.402
-113.745,30.401
-113.735,30.401
-113.735,30.392
-113.717,30.374
-113.718,30.365
-113.708,30.365
-113.709,30.356
-113.7,30.337
-113.7,30.328
-113.682,30.328
-113.682,30.31
-113.673,30.31
-113.673,30.301
-113.655,30.301
-113.655,30.283
-113.655,30.274
-113.646,30.273
-113.646,30.255
-113.646,30.246
-113.628,30.246
-113.619,30.246
-113.619,30.237
-113.619,30.219
-113.601,30.219
-113.601,30.21
-113.592,30.209
-113.592,30.191
-113.583,30.191
-113.565,30.191
-113.565,30.182
-113.556,30.182
-113.556,30.164
-113.556,30.155
-113.556,30.137
-113.556,30.127
-113.538,30.127
-113.538,30.118
-113.538,30.1
-113.529,30.1
-113.529,30.091
-113.511,30.091
-113.511,30.1
-113.502,30.091
-113.502,30.1
-113.484,30.1
-113.484,30.091
-113.475,30.09
-113.475,30.072
-113.466,30.072
-113.448,30.063
-113.448,30.045
-113.448,30.036
-113.439,30.036
-113.439,30.027
-113.439,30.008
-113.439,29.999
-113.439,29.981
-113.439,29.972
-113.439,29.954
-113.44,29.945
-113.421,29.945
-113.412,29.945
-113.394,29.926
-113.394,29.917
-113.394,29.908
-113.395,29.89
-113.386,29.89
-113.376,29.89
-113.358,29.89
-113.349,29.89
-113.331,29.89
-113.331,29.88
-113.322,29.862
-113.304,29.862
-113.304,29.853
-113.304,29.835
-113.295,29.835
-113.277,29.835
-113.277,29.826
-113.277,29.807
-113.277,29.798
-113.277,29.789
-113.268,29.789
-113.268,29.771
-113.269,29.762
-113.259,29.762
-113.241,29.762
-113.241,29.744
-113.242,29.734
-113.242,29.716
-113.233,29.716
-113.233,29.707
-113.233,29.698
-113.233,29.68
-113.233,29.671
-113.215,29.671
-113.206,29.671
-113.206,29.652
-113.188,29.652
-113.188,29.643
-113.179,29.643
-113.179,29.625
-113.161,29.625
-113.161,29.616
-113.161,29.598
-113.161,29.589
-113.152,29.588
-113.143,29.597
-113.143,29.588
-113.125,29.588
-113.116,29.588
-113.097,29.588
-113.088,29.579
-113.07,29.561
-113.071,29.551
-113.071,29.533
-113.071,29.524
-113.071,29.506
-113.071,29.497
-113.071,29.479
-113.062,29.479
-113.053,29.479
-113.053,29.47
-113.035,29.469
-113.026,29.46
-113.026,29.442
-113.026,29.433
-113.008,29.433
-112.999,29.433
-112.999,29.415
-112.999,29.406
-113.008,29.406
-113.008,29.388
-112.999,29.387
-112.999,29.378
-112.981,29.378
-112.981,29.369
-112.981,29.351
-112.981,29.342
-113,29.342
-113,29.324
-113,29.315
-113.009,29.297
-113.009,29.288
-113.009,29.27
-113.027,29.27
-113.028,29.261
-113.028,29.252
-113.037,29.233
-113.037,29.224
-113.055,29.225
-113.055,29.206
-113.055,29.197
-113.064,29.197
-113.065,29.179
-113.065,29.17
-113.074,29.17
-113.074,29.152
-113.065,29.152
-113.065,29.143
-113.056,29.143
-113.038,29.143
-113.029,29.133
-113.029,29.115
-113.029,29.106
-113.029,29.088
-113.038,29.088
-113.038,29.079
-113.038,29.061
-113.056,29.061
-113.056,29.052
-113.066,29.043
-113.066,29.025
-113.075,29.025
-113.075,29.016
-113.093,28.998
-113.102,28.989
-113.103,28.971
-113.121,28.971
-113.121,28.962
-113.13,28.962
-113.13,28.944
-113.148,28.944
-113.148,28.935
-113.148,28.926
-113.157,28.926
-113.158,28.908
-113.167,28.908
-113.167,28.899
-113.13,28.898
-113.067,28.898
-113.058,28.898
-113.04,28.879
-113.003,28.879
-112.985,28.879
-112.976,28.879
-112.958,28.879
-112.94,28.879
-112.922,28.878
-112.913,28.878
-112.895,28.869
-112.885,28.869
-112.867,28.869
-112.84,28.869
-112.831,28.869
-112.822,28.868
-112.804,28.868
-112.795,28.868
-112.767,28.868
-112.749,28.868
-112.74,28.868
-112.731,28.85
-112.713,28.849
-112.704,28.849
-112.677,28.849
-112.659,28.849
-112.65,28.849
-112.631,28.849
-112.622,28.849
-112.613,28.849
-112.586,28.848
-112.568,28.839
-112.559,28.839
-112.541,28.839
-112.532,28.839
-112.504,28.839
-112.495,28.839
-112.477,28.838
-112.468,28.838
-112.45,28.838
-112.441,28.838
-112.414,28.838
-112.405,28.82
-112.387,28.82
-112.377,28.819
-112.359,28.819
-112.35,28.819
-112.323,28.819
-112.305,28.819
