-102.256,20.318,1,166,V
-102.257,20.317,1,167,V
-102.259,20.317,1,168,V
-102.261,20.316,1,169,V
-102.263,20.315,1,170,V
-102.265,20.314,1,171,V
-102.266,20.314,1,172,V
-102.267,20.314,1,173,V
-102.269,20.313,1,174,V
-102.272,20.313,1,175,V
-102.273,20.313,1,176,V
-102.275,20.313,1,177,V
-102.278,20.314,1,178,V
-102.279,20.314,1,179,V
-102.281,20.314,1,180,V
-102.283,20.314,1,181,V
-102.286,20.314,1,182,V
-102.290,20.315,1,183,V
-102.294,20.315,1,184,V
-102.295,20.317,1,185,V
-102.297,20.319,1,186,V
-102.299,20.320,1,187,V
-102.302,20.320,1,188,V
-102.304,20.320,1,189,V
-102.305,20.319,1,190,V
-102.308,20.318,1,191,V
-102.310,20.318,1,192,V
-102.311,20.318,1,193,V
-102.312,20.319,1,194,V
-102.312,20.320,1,195,V
-102.313,20.323,1,196,V
-102.313,20.326,1,197,V
-102.313,20.327,1,198,V
-102.314,20.328,1,199,V
-102.315,20.328,1,200,V
-102.316,20.329,1,201,V
-102.318,20.330,1,202,V
-102.320,20.331,1,203,V
-102.321,20.332,1,204,V
-102.322,20.332,1,205,V
-102.327,20.332,1,206,V
-102.327,20.332,1,207,V
-102.329,20.330,1,208,V
-102.330,20.328,1,209,V
-102.331,20.327,1,210,V
-102.333,20.324,1,211,V
-102.334,20.322,1,212,V
-102.335,20.321,1,213,V
-102.337,20.320,1,214,V
-102.337,20.320,1,215,V
-102.339,20.320,1,216,V
-102.341,20.320,1,217,V
-102.343,20.321,1,218,V
-102.344,20.322,1,219,V
-102.345,20.323,1,220,V
-102.347,20.323,1,221,V
-102.347,20.322,1,222,V
-102.348,20.321,1,223,V
-102.349,20.320,1,224,V
-102.352,20.319,1,225,V
-102.355,20.317,1,226,V
-102.365,20.312,1,227,V
-102.369,20.310,1,228,V
-102.374,20.310,1,229,V
-102.378,20.310,1,230,V
-102.381,20.309,1,231,V
-102.384,20.305,1,232,V
-102.386,20.301,1,233,V
-102.389,20.301,1,234,V
-102.391,20.302,1,235,V
-102.392,20.303,1,236,V
-102.395,20.304,1,237,V
-102.398,20.304,1,238,V
-102.401,20.303,1,239,V
-102.404,20.304,1,240,V
-102.409,20.306,1,241,V
-102.411,20.306,1,242,V
-102.413,20.306,1,243,V
-102.417,20.304,1,244,V
-102.418,20.301,1,245,V
-102.421,20.300,1,246,V
-102.423,20.301,1,247,V
-102.425,20.303,1,248,V
-102.431,20.305,1,249,V
-102.435,20.307,1,250,V
-102.440,20.306,1,251,V
-102.445,20.306,1,252,V
-102.447,20.308,1,253,V
-102.450,20.311,1,254,V
-102.455,20.313,1,255,V
-102.460,20.313,1,256,V
-102.463,20.311,1,257,V
-102.466,20.310,1,258,V
-102.471,20.308,1,259,V
-102.474,20.307,1,260,V
-102.475,20.303,1,261,V
-102.476,20.303,1,262,V
-102.475,20.302,1,263,V
-102.478,20.301,1,264,V
-102.482,20.300,1,265,V
-102.485,20.300,1,266,V
-102.491,20.300,1,267,V
-102.493,20.298,1,268,V
-102.494,20.298,1,269,V
-102.495,20.297,1,270,V
-102.498,20.296,1,271,V
-102.500,20.295,1,272,V
-102.502,20.295,1,273,V
-102.503,20.294,1,274,V
-102.505,20.293,1,275,V
-102.506,20.290,1,276,V
-102.507,20.286,1,277,V
-102.508,20.284,1,278,V
-102.508,20.282,1,279,V
-102.509,20.280,1,280,V
-102.512,20.279,1,281,V
-102.516,20.279,1,282,V
-102.519,20.279,1,283,V
-102.522,20.280,1,284,V
-102.523,20.281,1,285,V
-102.524,20.283,1,286,V
-102.525,20.283,1,287,V
-102.526,20.282,1,288,V
-102.528,20.281,1,289,V
-102.528,20.281,1,290,V
-102.528,20.278,1,291,V
-102.528,20.275,1,292,V
-102.529,20.273,1,293,V
-102.530,20.271,1,294,V
-102.531,20.270,1,295,V
-102.532,20.269,1,296,V
-102.534,20.269,1,297,V
-102.537,20.269,1,298,V
-102.539,20.269,1,299,V
-102.541,20.269,1,300,V
-102.543,20.269,1,301,V
-102.545,20.268,1,302,V
-102.547,20.266,1,303,V
-102.549,20.265,1,304,V
-102.550,20.263,1,305,V
-102.550,20.262,1,306,V
-102.548,20.260,1,307,V
-102.547,20.259,1,308,V
-102.545,20.258,1,309,V
-102.544,20.257,1,310,V
-102.543,20.256,1,311,V
-102.542,20.256,1,312,V
-102.540,20.254,1,313,V
-102.540,20.253,1,314,V
-102.540,20.251,1,315,V
-102.539,20.249,1,316,V
-102.540,20.248,1,317,V
-102.541,20.247,1,318,V
-102.542,20.245,1,319,V
-102.542,20.245,1,320,V
-102.546,20.243,1,321,V
-102.547,20.243,1,322,V
-102.549,20.242,1,323,V
-102.550,20.241,1,324,V
-102.552,20.241,1,325,V
-102.553,20.240,1,326,V
-102.554,20.240,1,327,V
-102.555,20.241,1,328,V
-102.556,20.242,1,329,V
-102.557,20.243,1,330,V
-102.557,20.244,1,331,V
-102.558,20.245,1,332,V
-102.558,20.247,1,333,V
-102.559,20.248,1,334,V
-102.561,20.248,1,335,V
-102.563,20.248,1,336,V
-102.565,20.246,1,337,V
-102.566,20.244,1,338,V
-102.567,20.240,1,339,V
-102.568,20.239,1,340,V
-102.569,20.237,1,341,V
-102.570,20.234,1,342,V
-102.571,20.232,1,343,V
-102.571,20.230,1,344,V
-102.573,20.229,1,345,V
-102.575,20.229,1,346,V
-102.576,20.230,1,347,V
-102.577,20.231,1,348,V
-102.578,20.233,1,349,V
-102.578,20.235,1,350,V
-102.578,20.237,1,351,V
-102.578,20.238,1,352,V
-102.579,20.240,1,353,V
-102.580,20.241,1,354,V
-102.581,20.241,1,355,V
-102.582,20.241,1,356,V
-102.583,20.242,1,357,V
-102.584,20.244,1,358,V
-102.585,20.244,1,359,V
-102.587,20.244,1,360,V
-102.588,20.243,1,361,V
-102.588,20.242,1,362,V
-102.587,20.240,1,363,V
-102.587,20.239,1,364,V
-102.588,20.238,1,365,V
-102.588,20.237,1,366,V
-102.589,20.236,1,367,V
-102.590,20.234,1,368,V
-102.592,20.233,1,369,V
-102.594,20.233,1,370,V
-102.597,20.233,1,371,V
-102.599,20.233,1,372,V
-102.601,20.232,1,373,V
-102.603,20.231,1,374,V
-102.606,20.231,1,375,V
-102.608,20.230,1,376,V
-102.609,20.229,1,377,V
-102.611,20.229,1,378,V
-102.612,20.230,1,379,V
-102.612,20.230,1,380,V
-102.614,20.230,1,381,V
-102.617,20.229,1,382,V
-102.618,20.230,1,383,V
-102.619,20.230,1,384,V
-102.621,20.231,1,385,V
-102.622,20.232,1,386,V
-102.623,20.234,1,387,V
-102.624,20.235,1,388,V
-102.626,20.235,1,389,V
-102.628,20.235,1,390,V
-102.629,20.234,1,391,V
-102.632,20.233,1,392,V
-102.633,20.232,1,393,V
-102.634,20.231,1,394,V
-102.634,20.229,1,395,V
-102.633,20.228,1,396,V
-102.632,20.226,1,397,V
-102.632,20.225,1,398,V
-102.632,20.223,1,399,V
-102.633,20.222,1,400,V
-102.634,20.221,1,401,V
-102.636,20.220,1,402,V
-102.638,20.219,1,403,V
-102.639,20.218,1,404,V
-102.639,20.217,1,405,V
-102.638,20.216,1,406,V
-102.637,20.217,1,407,V
-102.636,20.217,1,408,V
-102.635,20.210,1,409,V
-102.638,20.208,1,410,V
-102.641,20.205,1,411,V
-102.643,20.202,1,412,V
-102.645,20.200,1,413,V
-102.646,20.198,1,414,V
-102.647,20.196,1,415,V
-102.649,20.195,1,416,V
-102.651,20.193,1,417,V
-102.656,20.191,1,418,V
-102.659,20.189,1,419,V
-102.661,20.189,1,420,V
-102.663,20.188,1,421,V
-102.664,20.188,1,422,V
-102.666,20.189,1,423,V
-102.668,20.190,1,424,V
-102.671,20.192,1,425,V
-102.672,20.193,1,426,V
-102.674,20.193,1,427,V
-102.675,20.193,1,428,V
-102.677,20.193,1,429,V
-102.679,20.194,1,430,V
-102.681,20.195,1,431,V
-102.683,20.195,1,432,V
-102.684,20.195,1,433,V
-102.688,20.194,1,434,V
-102.689,20.193,1,435,V
-102.690,20.192,1,436,V
-102.693,20.191,1,437,V
-102.695,20.191,1,438,V
-102.696,20.190,1,439,V
-102.698,20.189,1,440,V
-102.700,20.189,1,441,V
-102.702,20.189,1,442,V
-102.703,20.190,1,443,V
-102.704,20.191,1,444,V
-102.704,20.191,1,445,V
-102.704,20.192,1,446,V
-102.704,20.193,1,447,V
-102.704,20.193,1,448,V
-102.705,20.194,1,449,V
-102.705,20.194,1,450,V
-102.706,20.194,1,451,V
-102.706,20.194,1,452,V
-102.708,20.193,1,453,V
-102.709,20.193,1,454,V
-102.710,20.193,1,455,V
-102.712,20.193,1,456,V
-102.715,20.193,1,457,V
-102.718,20.192,1,458,V
-102.720,20.192,1,459,V
-102.722,20.192,1,460,V
-102.724,20.191,1,461,V
-102.725,20.190,1,462,V
-102.726,20.189,1,463,V
-102.728,20.188,1,464,V
-102.729,20.188,1,465,V
-102.731,20.188,1,466,V
-102.733,20.188,1,467,V
-102.735,20.189,1,468,V
-102.738,20.188,1,469,V
-102.740,20.189,1,470,V
-102.743,20.189,1,471,V
-102.745,20.188,1,472,V
-102.747,20.186,1,473,V
-102.749,20.185,1,474,V
-102.751,20.184,1,475,V
-102.752,20.184,1,476,V
-102.753,20.184,1,477,V
-102.754,20.184,1,478,V
-102.756,20.183,1,479,V
-102.758,20.182,1,480,V
-102.759,20.181,1,481,V
-102.761,20.181,1,482,V
-102.762,20.180,1,483,V
-102.764,20.180,1,484,V
-102.765,20.179,1,485,V
-102.765,20.178,1,486,V
-102.764,20.178,1,487,V
-102.762,20.178,1,488,V
-102.760,20.179,1,489,V
-102.757,20.181,1,490,V
-102.755,20.182,1,491,V
-102.753,20.183,1,492,V
-102.752,20.183,1,493,V
-102.750,20.183,1,494,V
-102.749,20.184,1,495,V
-102.748,20.184,1,496,V
-102.747,20.184,1,497,V
-102.746,20.184,1,498,V
-102.744,20.185,1,499,V
-102.743,20.186,1,500,V
-102.742,20.186,1,501,V
-102.741,20.186,1,502,V
-102.740,20.186,1,503,V
-102.740,20.185,1,504,V
-102.739,20.184,1,505,V
-102.738,20.183,1,506,V
-102.737,20.183,1,507,V
-102.736,20.183,1,508,V
-102.734,20.183,1,509,V
-102.733,20.182,1,510,V
-102.732,20.182,1,511,V
-102.731,20.182,1,512,V
-102.731,20.183,1,513,V
-102.732,20.184,1,514,V
-102.732,20.185,1,515,V
-102.733,20.186,1,516,V
-102.732,20.187,1,517,V
-102.732,20.187,1,518,V
-102.731,20.186,1,519,V
-102.729,20.185,1,520,V
-102.728,20.185,1,521,V
-102.727,20.185,1,522,V
-102.726,20.186,1,523,V
-102.725,20.187,1,524,V
-102.724,20.188,1,525,V
-102.723,20.189,1,526,V
-102.722,20.191,1,527,V
-102.721,20.191,1,528,V
-102.720,20.191,1,529,V
-102.719,20.191,1,530,V
-102.718,20.191,1,531,V
-102.717,20.191,1,532,V
-102.716,20.190,1,533,V
-102.714,20.189,1,534,V
-102.714,20.188,1,535,V
-102.714,20.187,1,536,V
-102.715,20.186,1,537,V
-102.717,20.184,1,538,V
-102.718,20.184,1,539,V
-102.719,20.184,1,540,V
-102.720,20.183,1,541,V
-102.722,20.183,1,542,V
-102.722,20.182,1,543,V
-102.723,20.181,1,544,V
-102.723,20.181,1,545,V
-102.723,20.180,1,546,V
-102.723,20.179,1,547,V
-102.724,20.179,1,548,V
-102.725,20.178,1,549,V
-102.725,20.177,1,550,V
-102.724,20.176,1,551,V
-102.723,20.177,1,552,V
-102.722,20.178,1,553,V
-102.721,20.179,1,554,V
-102.721,20.180,1,555,V
-102.720,20.180,1,556,V
-102.719,20.181,1,557,V
-102.718,20.182,1,558,V
-102.717,20.182,1,559,V
-102.715,20.183,1,560,V
-102.714,20.183,1,561,V
-102.712,20.183,1,562,V
-102.712,20.184,1,563,V
-102.711,20.184,1,564,V
-102.709,20.185,1,565,V
-102.707,20.184,1,566,V
-102.706,20.183,1,567,V
-102.705,20.182,1,568,V
-102.705,20.180,1,569,V
-102.704,20.179,1,570,V
-102.703,20.177,1,571,V
-102.703,20.176,1,572,V
-102.702,20.175,1,573,V
-102.702,20.172,1,574,V
-102.702,20.170,1,575,V
-102.703,20.168,1,576,V
-102.703,20.166,1,577,V
-102.704,20.165,1,578,V
-102.703,20.163,1,579,V
-102.702,20.161,1,580,V
-102.701,20.159,1,581,V
-102.700,20.156,1,582,V
-102.699,20.153,1,583,V
-102.697,20.151,1,584,V
-102.697,20.149,1,585,V
-102.697,20.145,1,586,V
-102.697,20.143,1,587,V
-102.697,20.141,1,588,V
-102.698,20.139,1,589,V
-102.699,20.137,1,590,V
-102.701,20.135,1,591,V
-102.704,20.132,1,592,V
-102.707,20.131,1,593,V
-102.709,20.131,1,594,V
-102.712,20.132,1,595,V
-102.715,20.132,1,596,V
-102.720,20.132,1,597,V
-102.722,20.132,1,598,V
-102.726,20.132,1,599,V
-102.728,20.132,1,600,V
-102.732,20.132,1,601,V
-102.736,20.131,1,602,V
-102.739,20.130,1,603,V
-102.743,20.129,1,604,V
-102.745,20.128,1,605,V
-102.746,20.128,1,606,V
-102.748,20.129,1,607,V
-102.750,20.128,1,608,V
-102.751,20.127,1,609,V
-102.752,20.126,1,610,V
-102.754,20.125,1,611,V
-102.756,20.123,1,612,V
-102.758,20.121,1,613,V
-102.760,20.119,1,614,V
-102.762,20.118,1,615,V
-102.765,20.118,1,616,V
-102.766,20.116,1,617,V
-102.767,20.115,1,618,V
-102.768,20.114,1,619,V
-102.769,20.113,1,620,V
-102.769,20.113,1,621,V
-102.770,20.113,1,622,V
-102.771,20.114,1,623,V
-102.771,20.115,1,624,V
-102.773,20.115,1,625,V
-102.774,20.115,1,626,V
-102.775,20.115,1,627,V
-102.775,20.114,1,628,V
-102.776,20.113,1,629,V
-102.777,20.113,1,630,V
-102.778,20.113,1,631,V
-102.780,20.113,1,632,V
-102.781,20.112,1,633,V
-102.783,20.112,1,634,V
-102.784,20.111,1,635,V
-102.785,20.110,1,636,V
-102.785,20.109,1,637,V
-102.785,20.108,1,638,V
-102.786,20.107,1,639,V
-102.788,20.106,1,640,V
-102.789,20.105,1,641,V
-102.790,20.105,1,642,V
-102.790,20.104,1,643,V
-102.791,20.103,1,644,V
-102.792,20.102,1,645,V
-102.794,20.101,1,646,V
-102.796,20.101,1,647,V
-102.798,20.101,1,648,V
-102.799,20.101,1,649,V
-102.800,20.101,1,650,V
-102.801,20.101,1,651,V
-102.802,20.101,1,652,V
-102.803,20.101,1,653,V
-102.805,20.101,1,654,V
-102.806,20.101,1,655,V
-102.807,20.102,1,656,V
-102.809,20.102,1,657,V
-102.811,20.103,1,658,V
-102.812,20.103,1,659,V
-102.815,20.103,1,660,V
-102.816,20.103,1,661,V
-102.818,20.103,1,662,V
-102.819,20.102,1,663,V
-102.819,20.102,1,664,V
-102.820,20.102,1,665,V
-102.820,20.102,1,666,V
-102.821,20.103,1,667,V
-102.823,20.102,1,668,V
-102.823,20.102,1,669,V
-102.824,20.101,1,670,V
-102.825,20.101,1,671,V
-102.825,20.100,1,672,V
-102.825,20.100,1,673,V
-102.826,20.099,1,674,V
-102.828,20.100,1,675,V
-102.829,20.100,1,676,V
-102.830,20.100,1,677,V
-102.831,20.099,1,678,V
-102.833,20.099,1,679,V
-102.833,20.098,1,680,V
-102.832,20.097,1,681,V
-102.831,20.097,1,682,V
-102.830,20.096,1,683,V
-102.829,20.096,1,684,V
-102.828,20.096,1,685,V
-102.827,20.095,1,686,V
-102.826,20.093,1,687,V
-102.825,20.092,1,688,V
-102.824,20.091,1,689,V
-102.823,20.090,1,690,V
-102.821,20.089,1,691,V
-102.820,20.087,1,692,V
-102.820,20.086,1,693,V
-102.819,20.084,1,694,V
-102.819,20.082,1,695,V
-102.819,20.080,1,696,V
-102.820,20.079,1,697,V
-102.820,20.078,1,698,V
-102.820,20.077,1,699,V
-102.821,20.076,1,700,V
-102.822,20.075,1,701,V
-102.823,20.075,1,702,V
-102.823,20.074,1,703,V
-102.823,20.072,1,704,V
-102.823,20.071,1,705,V
-102.824,20.070,1,706,V
-102.825,20.069,1,707,V
-102.827,20.068,1,708,V
-102.829,20.067,1,709,V
-102.829,20.067,1,710,V
-102.830,20.066,1,711,V
-102.832,20.066,1,712,V
-102.833,20.066,1,713,V
-102.834,20.067,1,714,V
-102.835,20.067,1,715,V
-102.836,20.068,1,716,V
-102.836,20.067,1,717,V
-102.837,20.067,1,718,V
-102.839,20.067,1,719,V
-102.840,20.067,1,720,V
-102.840,20.068,1,721,V
-102.842,20.069,1,722,V
-102.842,20.069,1,723,V
-102.842,20.070,1,724,V
-102.843,20.071,1,725,V
-102.844,20.071,1,726,V
-102.845,20.072,1,727,V
-102.846,20.073,1,728,V
-102.847,20.073,1,729,V
-102.850,20.074,1,730,V
-102.851,20.075,1,731,V
-102.852,20.075,1,732,V
-102.854,20.076,1,733,V
-102.856,20.077,1,734,V
-102.857,20.078,1,735,V
-102.858,20.079,1,736,V
-102.859,20.080,1,737,V
-102.860,20.082,1,738,V
-102.861,20.084,1,739,V
-102.861,20.085,1,740,V
-102.861,20.087,1,741,V
-102.862,20.088,1,742,V
-102.863,20.089,1,743,V
-102.864,20.091,1,744,V
-102.865,20.091,1,745,V
-102.865,20.091,1,746,V
-102.865,20.091,1,747,V
-102.866,20.092,1,748,V
-102.866,20.093,1,749,V
-102.866,20.093,1,750,V
-102.867,20.095,1,751,V
-102.868,20.095,1,752,V
-102.869,20.095,1,753,V
-102.870,20.096,1,754,V
-102.870,20.096,1,755,V
-102.870,20.097,1,756,V
-102.871,20.098,1,757,V
-102.871,20.099,1,758,V
-102.872,20.100,1,759,V
-102.872,20.102,1,760,V
-102.873,20.103,1,761,V
-102.873,20.106,1,762,V
-102.872,20.107,1,763,V
-102.871,20.108,1,764,V
-102.870,20.108,1,765,V
-102.869,20.109,1,766,V
-102.869,20.110,1,767,V
-102.870,20.110,1,768,V
-102.870,20.110,1,769,V
-102.871,20.111,1,770,V
-102.872,20.111,1,771,V
-102.873,20.111,1,772,V
-102.873,20.111,1,773,V
-102.874,20.112,1,774,V
-102.874,20.112,1,775,V
-102.876,20.112,1,776,V
-102.878,20.113,1,777,V
-102.880,20.113,1,778,V
-102.880,20.113,1,779,V
-102.881,20.114,1,780,V
-102.881,20.114,1,781,V
-102.882,20.114,1,782,V
-102.883,20.115,1,783,V
-102.884,20.116,1,784,V
-102.886,20.117,1,785,V
-102.886,20.118,1,786,V
-102.887,20.118,1,787,V
-102.888,20.118,1,788,V
-102.889,20.117,1,789,V
-102.890,20.117,1,790,V
-102.891,20.117,1,791,V
-102.893,20.117,1,792,V
-102.894,20.118,1,793,V
-102.895,20.118,1,794,V
-102.896,20.119,1,795,V
-102.897,20.119,1,796,V
-102.899,20.120,1,797,V
-102.901,20.120,1,798,V
-102.902,20.119,1,799,V
-102.904,20.119,1,800,V
-102.905,20.119,1,801,V
-102.906,20.119,1,802,V
-102.907,20.119,1,803,V
-102.908,20.119,1,804,V
-102.908,20.120,1,805,V
-102.909,20.121,1,806,V
-102.909,20.121,1,807,V
-102.911,20.123,1,808,V
-102.912,20.123,1,809,V
-102.913,20.123,1,810,V
-102.914,20.124,1,811,V
-102.916,20.124,1,812,V
-102.917,20.123,1,813,V
-102.918,20.122,1,814,V
-102.920,20.121,1,815,V
-102.921,20.121,1,816,V
-102.922,20.120,1,817,V
-102.923,20.119,1,818,V
-102.924,20.119,1,819,V
-102.926,20.120,1,820,V
-102.928,20.120,1,821,V
-102.929,20.121,1,822,V
-102.931,20.121,1,823,V
-102.932,20.122,1,824,V
-102.933,20.122,1,825,V
-102.935,20.122,1,826,V
-102.936,20.122,1,827,V
-102.937,20.123,1,828,V
-102.939,20.123,1,829,V
-102.941,20.124,1,830,V
-102.942,20.125,1,831,V
-102.943,20.125,1,832,V
-102.943,20.126,1,833,V
-102.944,20.126,1,834,V
-102.946,20.126,1,835,V
-102.948,20.126,1,836,V
-102.949,20.127,1,837,V
-102.950,20.128,1,838,V
-102.951,20.128,1,839,V
-102.952,20.129,1,840,V
-102.954,20.129,1,841,V
-102.955,20.130,1,842,V
-102.956,20.130,1,843,V
-102.959,20.131,1,844,V
-102.962,20.130,1,845,V
-102.962,20.130,1,846,V
-102.965,20.124,1,847,V
-102.965,20.122,1,848,V
-102.965,20.119,1,849,V
-102.964,20.111,1,850,V
-102.961,20.109,1,851,V
-102.955,20.104,1,852,V
-102.942,20.094,1,853,V
-102.937,20.090,1,854,V
-102.946,20.077,1,855,V
-102.970,20.092,1,856,V
-102.976,20.082,1,857,V
-103.001,20.080,1,858,V
-103.025,20.091,1,859,V
-103.060,20.075,1,860,V
-103.060,20.074,1,861,V
-103.061,20.072,1,862,V
-103.059,20.068,1,863,V
-103.057,20.068,1,864,V
-103.053,20.069,1,865,V
-103.052,20.067,1,866,V
-103.050,20.061,1,867,V
-103.053,20.053,1,868,V
-103.054,20.046,1,869,V
-103.053,20.042,1,870,V
-103.051,20.040,1,871,V
-103.049,20.038,1,872,V
-103.048,20.036,1,873,V
-103.045,20.033,1,874,V
-103.045,20.029,1,875,V
-103.043,20.026,1,876,V
-103.044,20.022,1,877,V
-103.042,20.020,1,878,V
-103.041,20.016,1,879,V
-103.040,20.013,1,880,V
-103.038,20.012,1,881,V
-103.037,20.011,1,882,V
-103.036,20.009,1,883,V
-103.036,20.009,1,884,V
-103.034,20.009,1,885,V
-103.032,20.006,1,886,V
-103.032,20.005,1,887,V
-103.033,20.004,1,888,V
-103.036,20.006,1,889,V
-103.037,20.005,1,890,V
-103.037,20.005,1,891,V
-103.037,20.003,1,892,V
-103.038,20.001,1,893,V
-103.038,20.000,1,894,V
-103.038,19.998,1,895,V
-103.037,19.996,1,896,V
-103.037,19.995,1,897,V
-103.039,19.993,1,898,V
-103.039,19.990,1,899,V
-103.037,19.990,1,900,V
-103.035,19.989,1,901,V
-103.035,19.987,1,902,V
-103.036,19.986,1,903,V
-103.036,19.985,1,904,V
-103.039,19.985,1,905,V
-103.041,19.986,1,906,V
-103.045,19.985,1,907,V
-103.046,19.984,1,908,V
-103.046,19.983,1,909,V
-103.046,19.982,1,910,V
-103.044,19.980,1,911,V
-103.044,19.978,1,912,V
-103.045,19.978,1,913,V
-103.047,19.978,1,914,V
-103.049,19.978,1,915,V
-103.049,19.976,1,916,V
-103.048,19.975,1,917,V
-103.048,19.972,1,918,V
-103.051,19.966,1,919,V
-103.054,19.965,1,920,V
-103.057,19.962,1,921,V
-103.057,19.961,1,922,V
-103.056,19.959,1,923,V
-103.054,19.958,1,924,V
-103.054,19.957,1,925,V
-103.054,19.955,1,926,V
-103.056,19.953,1,927,V
-103.057,19.953,1,928,V
-103.060,19.952,1,929,V
-103.062,19.950,1,930,V
-103.062,19.948,1,931,V
-103.061,19.945,1,932,V
-103.060,19.942,1,933,V
